# Lines starting with '#''' are comments. Comment lines must form a continuous        
# block at the beginning of this file.             
# The last comment line is not really a comment. It must contain the names of     
# the variables that are used in the code.            
# The data has to start in the following line.           
#                    
# List of variables:                 
# TS: timestep                  
# OHair1: OH-readical conc. based factor to multiply with avg. degradation rate in upper air      
# OHair2: OH-readical conc. based factor to multiply with avg. degradation rate in lower air      
# Based on data from:                
# Spivakovsky  C. M.  Logan J. A.  Montzka S. A.  Balkanski Y. J.  Foreman-Fowler M. 
# Jones D. B. A.  Horowitz L.W.  Fusco A. C.  Brenninkmeijer C. A. M.  Prather M. J.
# Wofsy S. C.  McElroy M. B.  2000  Three-dimensional climatological distribution of      
# tropospheric OH: Update and evaluation. Journal of geophysical research  Vol. 105        
# No. D7  pp 8931-8980.               
#                    
# precip: monthly average precipitation [m/h]               
# stwet: average length of rain events [h]             
# stdry: average length of dry spells [h]             
# tair1: temperature upper air [K]               
# tair2: temperature lower air [K]               
# tocean: temperature ocean surface [K]               
# tland: temperature land surface [K]               
# h1: Average upper air compartment height [m]             
# h2: Average lower air compartment height [m]             
# h5: Average ocean compartment depth [m]              
# runoffwater: water runoff                 
# tspe: time since plowing event [month]              
# perc8: percentage of ocean covered by Sea Ice [-]           
#                    
#CELL TS OHair1 OHair2 precip stwet stdry tair1 tair2 tocean tland h1 h2 h5 mixing12 mixing21 runoff6water tspe perc8  
246 6 0.0032835666 0.0017824411 0.0741325008 14.1679159796 98.3493298118 243.3990119934 266.3696273804 272.58828125 251.2223442078 5103.1936279297 1157.9846313477 159.2552680969 2 6.79328247 0 1460 0.1546446562  
246 7 0.0069590404 0.0033712617 0.0664988116 14.6329254986 96.8256849321 240.8671295166 263.3954360962 272.1099533081 247.8878105164 5051.7048095703 1145.0229797363 179.3559829712 2.292483512 6.044692517 0 2190 0.2606281495  
246 8 0.0458859788 0.0194542481 0.0783324605 15.8201484685 101.5636666868 239.5766342163 260.8264755249 271.8078186035 246.7873672485 5025.6348388672 1133.880279541 187.6249191284 2 6.072382182 0 2920 0.4284009705  
246 9 0.1936939476 0.0994532419 0.0658476676 14.4559900191 91.1758529318 240.7149215698 260.4325622559 271.6285217285 245.6848297119 5049.6983398438 1132.3399536133 191.0542419434 2 6.505649449 0 3650 0.623719862  
246 10 0.4179863059 0.281966489 0.0699401514 14.0399519885 96.7102855461 242.4728126526 263.0793548584 271.6230484009 250.6473800659 5088.7163574219 1143.4214172363 170.0915512085 2 7.329103137 0 4380 0.6972771358  
246 11 0.5837852229 0.428008777 0.056920262 12.7767741513 119.0771337724 244.7895950317 266.1453323364 271.9087539673 256.8102493286 5147.1963867188 1156.4307006836 129.2462696075 2 6.344775151 0 5110 0.5730487213  
246 12 0.655617775 0.2625248556 0.0580249617 11.0620068637 166.197500316 246.8965019226 268.2571762085 272.9602615356 260.846056366 5203.6958007813 1165.6780883789 88.1755718231 2 4.946915879 0 5840 0.2664646683  
247 1 0.5629976226 0.1649905752 0.0377886662 9.4671917333 285.9910272464 248.1899047852 269.9014373779 275.0127456665 260.9289108276 5233.7559326172 1173.0411560059 58.9796020508 2 6.621753074 0 6570 0.0263093118  
247 2 0.3961755514 0.1140942147 0.0481135661 10.6961257342 210.8477951296 248.1412231445 269.882321167 275.7672790527 257.2782394409 5234.9595214844 1173.1270202637 54.3157339096 2 6.242898855 0 7300 0.0037958478  
247 3 0.2107143759 0.0591702514 0.0482114959 11.000801118 187.9685978328 246.5460151672 268.5896392822 275.1771438599 252.8854057312 5200.7826416016 1167.6502319336 69.3434539795 2 7.917657848 0 8030 0.0100315676  
247 4 0.0682142166 0.0169641991 0.0515411602 11.7927617156 187.3869152224 245.7809776306 267.8874588013 274.1882049561 251.5600746155 5176.5153320313 1164.7487976074 96.0597141266 2 8.582880648 0 8760 0.0385205135  
247 5 0.0188624223 0.0048101315 0.0639008175 12.7230235361 167.2258406573 244.8934738159 267.0809204102 273.2868499756 249.61512146 5144.7005126953 1161.3297912598 130.9763004303 2 8.998546002 0 730 0.0904297047  
247 6 0.0067863899 0.0029313681 0.0478084511 12.1681214621 225.4974332793 243.0651367188 265.3881103516 272.6431427002 247.4995346069 5096.8861083984 1153.9942504883 160.6199935913 2 7.634386045 0 1460 0.1681711569  
247 7 0.0127343059 0.0055965328 0.0621656914 13.17453349 243.7302742853 240.6734642029 263.180909729 272.1839157104 245.5972183228 5045.7139160156 1144.4990478516 181.3314460754 2.386891645 7.139399834 0 2190 0.2678533287  
247 8 0.0516739046 0.0234059013 0.0516791184 12.4611841392 228.7241671343 240.02135849 262.1603591919 271.9270401001 245.2984634399 5029.9738525391 1140.1399597168 192.5649131775 2 8.37883747 0 2920 0.3636461935  
247 9 0.1840619208 0.1040186798 0.0623007711 12.8468530559 200.5046700109 240.3353996277 260.9514015198 271.8179367065 244.8820571899 5040.4353515625 1134.8937072754 194.2974220276 2.018059187 7.746851453 0 3650 0.4594634848  
247 10 0.4106421362 0.2870083551 0.0539653918 12.3215588783 184.1234380553 242.2540214539 263.2869873047 271.8475769043 248.6274795532 5081.2836425781 1144.6606201172 170.1603981018 2 7.96933883 0 4380 0.5215469208  
247 11 0.592672965 0.434931585 0.0427288357 11.572862625 201.7118782814 244.4483711243 266.1147598267 272.1789978027 255.0485778809 5137.5096435547 1156.4257141113 123.5259559631 2 6.954001669 0 5110 0.4263224001  
247 12 0.6419668226 0.2537821691 0.0428474484 10.669158411 246.7363082103 246.632245636 268.374067688 273.257623291 260.1482849121 5197.9044189453 1166.1773010254 75.7884365082 2 6.31340714 0 5840 0.1871221237  
248 1 0.6250900376 0.2242938765 0.0562172992 13.7499580473 175.3663657068 247.4858917236 268.9609420776 274.9347045898 263.8060852051 5220.7299560547 1168.2552185059 60.5594715118 2.321355805 3.979535182 0 6570 0.1429272928  
248 2 0.4217393562 0.1485940614 0.0700360725 14.7544569971 119.3526096747 247.7293777466 268.6743347168 275.5612548828 261.2429580688 5227.9610351563 1167.1851379395 56.5722911835 2 5.577058996 0 7300 0.1244319177  
248 3 0.2040887937 0.0778171995 0.0854436807 16.2502633023 94.2764465415 246.0647850037 266.7148391724 275.0681594849 256.5291244507 5193.2230957031 1158.9793029785 68.7529537201 2 6.535628193 0 8030 0.1240802903  
248 4 0.074164531 0.0222857547 0.0953649455 17.2757829734 111.9393239535 245.2583778381 265.8420593262 274.0487548828 254.766934967 5167.4834960938 1155.4085693359 85.3339099884 2 6.628252128 0 8760 0.1384541588  
248 5 0.024077757 0.0071463074 0.0981816655 16.706988109 97.1680766145 243.9705291748 264.3619903564 273.0658859253 252.0783714294 5128.8724853516 1149.414251709 110.426676178 2 5.409333359 0 730 0.1844115758  
248 6 0.0097234193 0.0042117424 0.0674122791 16.7317960942 143.2735162215 242.1253295898 262.3679000854 272.3247406006 249.8480331421 5081.3446044922 1141.1694824219 133.5250999451 2.58718282 5.334939579 0 1460 0.2785875769  
248 7 0.0174586856 0.0083751463 0.0736493156 17.5973665519 141.3458038526 240.1893112183 260.6164642334 271.8248168945 247.973009491 5036.566796875 1134.138482666 150.4828582764 3.291339086 4.574974369 0 2190 0.3897027969  
248 8 0.0608079935 0.0321783326 0.096188541 17.3780442275 147.0541785361 240.3311058044 261.0316177368 271.5783248901 248.6799034119 5033.8707519531 1135.9024841309 159.7799674988 3.361059055 5.275030214 0 2920 0.4633104334  
248 9 0.1770817456 0.120746369 0.0753641231 18.0798953083 103.5242774783 240.07733078 260.1050804138 271.4999847412 248.4379692078 5034.2742919922 1132.0428588867 159.051625061 3.223581522 4.160248689 0 3650 0.5088250151  
248 10 0.4201548886 0.3316167177 0.0777661086 17.6472170592 124.9772063863 241.9469909668 262.2868164063 271.6000076294 251.9785087585 5073.5271484375 1140.4059204102 141.5070983887 2.827337001 4.989615097 0 4380 0.505595108  
248 11 0.636766338 0.524520381 0.0682883438 14.5965702023 126.5761902366 243.9760520935 265.3343917847 272.0364807129 257.852154541 5126.7160888672 1152.4516723633 106.0234985352 2.431025792 3.832999251 0 5110 0.3684700737  
248 12 0.6995848297 0.3340104636 0.0548652351 12.2279840357 182.9612960096 246.3887680054 268.064630127 273.4031967163 262.6780303955 5192.3552734375 1164.2406860352 76.1028656006 2.560157334 3.937656426 0 5840 0.2149251294  
249 1 0.56891164 0.1627138927 0.0446729828 10.1420608237 271.7812991156 247.34063797 268.2024963379 271.9811523438 270.7740112305 5216.4716796875 1165.7095092773 228.7782020569 2 5.351985358 0 6570 0.6287789993  
249 2 0.3991599424 0.1228364421 0.0410445639 10.4156737805 229.686047261 247.5503753662 267.6078414917 272.3159332275 269.7172912598 5223.6534667969 1163.2064941406 212.8836349487 2 6.048969541 0 7300 0.5504101791  
249 3 0.2031403991 0.0805183642 0.0479295962 11.6263940921 216.3972132496 245.916318512 265.6241088867 272.0689712524 266.6809921265 5189.7698486328 1154.6813171387 207.5527770996 2 6.401231149 0 8030 0.5917742977  
249 4 0.0748987716 0.0253668258 0.0394466874 12.6333514596 205.2373226991 244.9951271057 264.1591278076 271.5878494263 265.2614089966 5160.597265625 1148.5228271484 207.7322463989 2 7.280063062 0 8760 0.7070367298  
249 5 0.0250573273 0.0087859177 0.0450302308 12.369504422 207.3541633201 243.0647644043 261.8391983032 271.3463592529 261.9551620483 5111.1810058594 1138.5467956543 221.9944709778 2 6.650278762 0 730 0.8164849701  
249 6 0.0105562052 0.0051882347 0.0453229545 13.4497704414 222.6439942043 241.2633804321 260.2057891846 271.2786987305 259.3009986877 5063.8864746094 1131.6044799805 237.0483642578 2 7.468547219 0 1460 0.8967919579  
249 7 0.0184525357 0.0097088105 0.0410389371 12.0540464065 239.1290803474 240.0057014465 259.3022827148 271.2618896484 258.0852165222 5030.6300292969 1127.7606140137 252.1398330688 2 6.75878716 0 2190 0.9146958275  
249 8 0.0613682499 0.0342002612 0.0360367706 11.671312734 199.6481484517 240.641028595 260.5269561768 271.2582199097 259.5722351074 5036.9432128906 1133.0654541016 266.2316238403 2 7.482257916 0 2920 0.8993874741  
249 9 0.1758273533 0.1232637166 0.0440654567 11.6756599865 198.8892529863 240.5545135498 260.0549613953 271.25650177 259.363130188 5038.8754882813 1130.7827392578 277.1547447205 2 7.204374805 0 3650 0.8884750824  
249 10 0.413936522 0.3340403408 0.0401817324 12.1334123547 229.1828526179 241.9517364502 261.9196807861 271.2648605347 262.4882110596 5069.4377441406 1138.5143310547 281.8320426941 2 6.876525539 0 4380 0.8783772736  
249 11 0.6196627921 0.5087098821 0.044831262 10.3961879415 246.8245075107 243.9865493774 265.0197738647 271.3040878296 266.8639602661 5123.15078125 1151.7282958984 275.3587371826 2 6.305234292 0 5110 0.8220769424  
249 12 0.6322358078 0.2339666495 0.0471522858 10.3391411786 259.9448889864 246.5796585083 267.8828186035 271.4969436646 270.146824646 5193.9023925781 1164.2366271973 258.7344451904 2 5.757584398 0 5840 0.7437088146  
250 1 0.5654835565 0.1718724875 0.0599433413 12.1697747548 151.6842422118 247.2696281433 268.6242355347 273.1814208984 -999.99 5214.8864257813 1167.3986816406 193.6604988098 2 3.819080483 0 6570 0.2451587996  
250 2 0.3940586711 0.1076823123 0.0620209436 13.7497997396 114.6740393332 247.2492774963 268.4514266968 273.9626617432 -999.99 5218.7210693359 1166.6944213867 164.680727005 2 4.45286468 0 7300 0.1388692232  
250 3 0.2089604953 0.0605907114 0.0670910643 15.0426095646 108.4026895914 245.8219764709 267.2676116943 273.5325012207 -999.99 5188.3240234375 1161.4819213867 159.498254776 2 6.245583701 0 8030 0.1511837796  
250 4 0.0677417179 0.018358103 0.0753830804 15.9214798203 129.5565802671 244.5170921326 265.2635787964 272.5093322754 -999.99 5151.4945800781 1152.6028259277 175.4918357849 2 6.63513899 0 8760 0.2645778096  
250 5 0.018436548 0.0059482377 0.0603264505 14.4517021971 137.9566870302 242.1246269226 262.5071243286 271.6731292725 -999.99 5093.6296386719 1140.7145446777 203.1605331421 2 6.099011343 0 730 0.489108902  
250 6 0.0069773636 0.0034643753 0.0581949926 15.6378579516 125.7284495825 240.3479370117 260.5592636108 271.3220001221 -999.99 5046.6367431641 1132.4637023926 233.0441261292 2 6.320217802 0 1460 0.7219070415  
250 7 0.0134879834 0.0070826736 0.0629900387 15.9504543488 134.5768570571 239.7867469788 259.7803993225 271.2651046753 -999.99 5025.9461914063 1129.2957763672 260.1182762146 2 6.627653358 0 2190 0.8487670403  
250 8 0.0533906018 0.0282166801 0.0586867445 15.4925785948 125.5874217852 240.4629837036 260.5925132751 271.2679733276 -999.99 5033.5418701172 1133.1330871582 279.9108810425 2 6.450196082 0 2920 0.8914007607  
250 9 0.1871279997 0.1195946866 0.0724157048 15.9209629809 105.8670723923 240.8240028381 260.5144271851 271.2629928589 -999.99 5042.2355957031 1132.6119995117 292.8302055359 2 5.788560349 0 3650 0.9210577927  
250 10 0.4195237965 0.3292074788 0.065355077 15.4847786499 119.9725038449 241.7259033203 262.01953125 271.2597167969 -999.99 5063.9826904297 1138.8449890137 296.5506622314 2 5.65152129 0 4380 0.9168592682  
250 11 0.6068489444 0.4729148781 0.0732465235 15.3253873547 96.0966952942 243.8348632813 264.9873672485 271.2822463989 -999.99 5119.5901367188 1151.3839904785 282.2379821777 2 5.066445634 0 5110 0.8412596245  
250 12 0.6128749165 0.2451526526 0.0796013205 12.5896535908 110.1503973852 246.7146278381 268.0455856323 271.7241195679 -999.99 5196.6696777344 1164.7778320313 240.5672561646 2 4.124789934 0 5840 0.5858243122  
251 1 0.5591875709 0.2308844326 0.037404137 9.6477179766 326.2523251622 247.1542556763 269.2147705078 274.0479812622 260.210395813 5213.1149902344 1170.1006408691 100.5620307922 2 6.222137154 0 6570 0.1168001893  
251 2 0.3841388116 0.1234016662 0.044793223 11.1344384516 279.7753273653 246.947668457 269.0968658447 274.8336990356 257.1700233459 5213.7089599609 1169.5646667481 80.8718894958 2 7.498370301 0 7300 0.0565425429  
251 3 0.2067702626 0.0517644598 0.0478795115 12.5242380578 200.5624484616 245.6054908752 268.1798904419 274.3204986572 253.568913269 5184.4410400391 1165.440637207 88.776940918 2 9.413951467 0 8030 0.0535554273  
251 4 0.0633457433 0.0141500674 0.057617867 12.7202102344 191.5646799914 243.8511001587 266.3771606445 273.1718933105 249.2538352966 5139.0741943359 1157.4638366699 117.7371391296 2 10.497879073 0 8760 0.0885997297  
251 5 0.0104604782 0.0031963049 0.0479148404 12.82844357 241.6207178524 241.3698875427 264.1299713135 272.1807830811 246.9278518677 5078.3642089844 1147.6583129883 151.0983215332 2 10.902933729 0 730 0.1632003243  
251 6 0.002901116 0.0015361421 0.0424700073 11.5272206685 283.5411049523 239.5487838745 262.1022109985 271.5676849365 246.1615386963 5031.2870849609 1138.8731018066 186.8295654297 2 10.118749034 0 1460 0.3270504336  
251 7 0.0067079425 0.0037439591 0.0466431354 11.8429864661 259.6949667893 239.5006416321 261.0074615479 271.3136306763 245.7372657776 5020.1265136719 1134.2326599121 227.6607933044 2 10.877738377 0 2190 0.5681717215  
251 8 0.0466537324 0.0235602311 0.0523089561 12.2854985785 238.0203634983 239.8386016846 260.7506057739 271.2750106812 244.9002906799 5022.8550292969 1133.4208618164 269.3470954895 2 10.349204311 0 2920 0.6955971508  
251 9 0.1929130897 0.1142486875 0.0451579007 12.2163458675 238.5670479198 240.6987983704 261.1853935242 271.2946029663 247.2865531921 5039.7673583984 1135.2810791016 296.0506820679 2 9.404594146 0 3650 0.7480008373  
251 10 0.419393261 0.3228638617 0.0496155258 12.2057022023 222.0168486766 241.3516044617 262.4188537598 271.3183319092 249.6886711121 5056.5664550781 1140.3006286621 304.4954528809 2 9.315172253 0 4380 0.7485676365  
251 11 0.5935667362 0.4622821647 0.0587350324 13.0314941064 170.9880659348 243.5511726379 265.0800247192 271.4728027344 254.1667190552 5114.1422119141 1151.6653503418 251.5743934631 2 8.125418007 0 5110 0.6588601961  
251 12 0.6090667025 0.3082069184 0.0577111675 11.0958641219 242.0570963689 246.7608726501 268.3373046875 272.3920181274 260.4655395508 5197.5850341797 1166.1321838379 149.7243564606 2 6.516869319 0 5840 0.3484805593  
252 1 0.590793825 0.322493449 0.0252103157 8.7140071905 422.4122253829 246.8905654907 269.0875534058 275.0238693237 257.3690551758 5209.3955566406 1169.5519226074 56.985533905 4.744053951 2 0 6570 0.0686276894  
252 2 0.3895181561 0.1696144757 0.0339794967 11.6366914814 309.1577387604 246.512538147 268.7426269531 275.5026977539 254.5945358276 5207.3046630859 1168.5381652832 58.2774074554 4.997224108 2 0 7300 0.0432800324  
252 3 0.2008900918 0.0603332094 0.0448906443 12.2139338693 212.3082079727 245.0820487976 267.2753326416 274.8503494263 250.3562278748 5177.2910888672 1162.8655578613 78.5639392853 5.274278281 2 0 8030 0.0351046187  
252 4 0.0614912083 0.0146844105 0.0503151421 12.3242805251 167.8829920937 242.8800247192 265.1380767822 273.6515411377 245.6170158386 5124.5016113281 1154.3880310059 115.220230484 7.445247434 2 0 8760 0.0560896294  
252 5 0.0093378942 0.0025400931 0.0461539248 13.4278641851 185.0305054708 240.5716140747 263.445803833 272.6112884521 244.1179702759 5065.4629638672 1147.2419799805 156.7428962708 5.734459378 2 0 730 0.1054383706  
252 6 0.0025308156 0.0013427102 0.0353413033 12.5709671615 282.0378206747 239.0306549072 262.1547622681 271.8937240601 243.825932312 5023.4927734375 1141.556829834 198.1460929871 7.193908324 7.638623948 0 1460 0.1704730825  
252 7 0.006146041 0.0034330577 0.0373163379 12.4355128894 262.0959918606 238.9825248718 261.1269287109 271.4638931274 242.6982780457 5013.2262451172 1137.1976074219 236.4735733032 5.949191928 2 0 2190 0.3102172318  
252 8 0.0449423456 0.0228292009 0.0446455383 13.1824204003 213.088735619 238.7395179749 259.9527336121 271.2988418579 241.6866119385 5006.6993164063 1132.3310302734 269.2998886108 7.155192192 2 0 2920 0.4814314833  
252 9 0.1856529169 0.1117474942 0.0371232162 13.5987759598 272.9851300517 240.0144081116 260.9472930908 271.2729690552 243.8370635986 5030.3356201172 1136.2560302734 290.2992980957 7.432612854 6.783918329 0 3650 0.5961919584  
252 10 0.4092435462 0.3156483999 0.039684557 12.3840989993 249.5360796457 240.6820198059 262.1692642212 271.2927154541 246.6143722534 5046.9883300781 1140.8124084473 276.8745727539 5.956804372 2 0 4380 0.5684104328  
252 11 0.5951557393 0.4788416472 0.0480723004 13.3701580812 190.7698578027 242.9928878784 264.9623245239 271.6459594727 251.5765785217 5105.6222167969 1152.0166931152 185.5437675476 4.997457343 2 0 5110 0.4026054525  
252 12 0.6371193557 0.3974232605 0.0405183133 10.4074109946 342.2314426759 246.5571372986 268.2307937622 273.1955932617 257.4065498352 5194.2246582031 1165.6423400879 88.751203537 4.783477482 2 0 5840 0.1506423731  
253 1 0.5826091484 0.3310662258 0.0304898498 7.9141333714 329.7235773939 246.6091888428 268.973260498 275.2521011353 250.7272605896 5207.0477783203 1170.4153564453 78.6832641602 8.165688394 2 0 6570 0.0559117402  
253 2 0.3758475128 0.1663439859 0.0514973391 12.5375204359 225.1437302083 246.0118423462 268.473500061 275.6774307251 247.6506591797 5201.9895751953 1169.2461547852 73.7749034882 8.610451257 2 0 7300 0.0245272852  
253 3 0.1820030538 0.0622809708 0.0674051659 13.9773976385 194.6052168746 244.4816001892 266.8311157227 274.9964553833 242.4556686401 5171.9356445313 1163.6633789063 87.3550476074 10.050848104 2 0 8030 0.0197032212  
253 4 0.0582423535 0.0160302099 0.0691746105 13.2225049702 131.5163095846 241.9082328796 264.6236984253 273.7442169189 237.7921791077 5113.9362304688 1155.5823425293 112.899760437 12.69817812 2 0 8760 0.0465769018  
253 5 0.0138605964 0.0035869542 0.0799032425 15.3515512428 126.5956358704 239.9712280273 263.0880706787 272.6866348267 235.9952384949 5060.4548828125 1149.4487609863 149.1239013672 10.328740152 2 0 730 0.0972002857  
253 6 0.0052570308 0.0023582258 0.0657685292 15.016381706 196.7286913519 238.9023384094 262.3775054932 271.9869033813 236.9667633057 5026.5120605469 1146.01640625 183.9215072632 8.624638996 2 0 1460 0.1445812056  
