#CELL fcp1 ffp2 fcp2 fp4 ff4 fp5 ff5 fa6 fw6 fs6 fw7 fs7 fw3 fo3 tauveg focp4 focp5 focs7 rhop12 rho45 rhop45 rhob4 rhos6 rhos7 rhob5 rho3 scavrain scavsnow intercept A perc4 perc5 perc3 perc6 LAI mveg h4 h6 h7 mtc4air mtc4water diff6air diff6water mtc6air diff7water seddep sedresup runoff6solids sedburial diffstrato convec6solids mtcairvegair vegwateruptake mtc25air mtc25water resusp6 prodaerosol5 partsink5 focs6 vrain perc9 mtccaerosol1 mtcfaerosol2 mtccaerosol2 cfom1 ffom2 cfom2 dc1 df2 dc2
520 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0.0030052102 0.1146806622 0.0048179 0 0.01 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.5944099649102E-010 7.5456E-008 0.0161 25200 0.8823141479 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
521 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0016017397 0.1433508205 0.032841 0 0.051442 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.44508546286579E-010 7.5456E-008 0.0166224978 25200 0.8550474548 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
522 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0.0063585216 0.5725053787 0.032841 0 0.051442 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.44508546286579E-010 7.5456E-008 0.0208132504 25200 0.4211360931 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
523 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 0.8907364655 0.032841 0 0.051442 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.44508546286579E-010 7.5456E-008 0.0250572065 25200 0.1092635059 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
524 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0 1 0.032841 0 0.051442 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 3.44508546286579E-010 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
525 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 1 0.0034235 0 0.32883 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.39496957150218E-010 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
526 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0 1 0.0034235 0 0.32883 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.39496957150218E-010 7.5456E-008 0.0106 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
527 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 1 0.0034235 0 0.32883 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.39496957150218E-010 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
528 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 1 0.0034235 0 0.32883 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.39496957150218E-010 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
529 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 1 0.17576 0 2.0401 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.57217196267278E-010 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
530 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 1 0.17576 0 2.0401 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.57217196267278E-010 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
531 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0 1 0.17576 0 2.0401 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.57217196267278E-010 7.5456E-008 0 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
532 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 1 0.17576 0 2.0401 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.57217196267278E-010 7.5456E-008 0.0108138831 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
533 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0.0096635813 0.786342926 0.51483 0.2039934731 2.4425 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.06512358166138E-010 7.5456E-008 0.0107379618 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
534 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0180570006 0.3139835739 0.51483 0.6679594421 2.4425 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.06512358166138E-010 7.5456E-008 0.0145738868 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
535 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0.0074127024 0.3139835739 0.51483 0.6786037445 2.4425 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.06512358166138E-010 7.5456E-008 0.0177482267 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
536 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0173330867 0.1117864704 0.51483 0.8708804321 2.4425 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.06512358166138E-010 7.5456E-008 0.0313783568 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
537 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0.0141398215 0.3703278351 0.4575 0.6155323029 2.5462 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.32708884904649E-010 7.5456E-008 0.0411866405 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
538 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0.0107580161 0.5791478348 0.4575 0.4100941467 2.5462 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.32708884904649E-010 7.5456E-008 0.0296772084 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
539 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0005944281 0.8196489716 0.4575 0.1797565842 2.5462 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.32708884904649E-010 7.5456E-008 0.0106231602 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
540 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8176 0 0.9713298035 0.4575 0.0286701655 2.5462 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.32708884904649E-010 7.5456E-008 0.0894730363 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
541 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0 0.933102951 0.47829 0.066897049 2.4076 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09875281311807E-010 7.5456E-008 0.0295348756 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
542 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8177 0.0003669781 0.7951541138 0.47829 0.2044789124 2.4076 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09875281311807E-010 7.5456E-008 0.0185936842 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
543 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.001712683 0.5496133804 0.47829 0.4486739349 2.4076 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09875281311807E-010 7.5456E-008 0.0525182957 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
544 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0007511583 0.6964009857 0.47829 0.3028478241 2.4076 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 1.09875281311807E-010 7.5456E-008 0.0270390321 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
545 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8177 0.0013753814 0.4554045105 0.54055 0.5432201004 1.5109 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.6687015016434E-011 7.5456E-008 0.0211833731 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
546 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0061515111 0.2802840614 0.54055 0.7135644531 1.5109 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.6687015016434E-011 7.5456E-008 0.0246376668 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
547 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8177 0.0186022615 0.0081649595 0.54055 0.9732328033 1.5109 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.6687015016434E-011 7.5456E-008 0.0177460467 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
548 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.2809848213 0 0.54055 0.7190151978 1.5109 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 2.6687015016434E-011 7.5456E-008 0.0266404188 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
549 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0947381115 0 0.72525 0.9052619171 0.98035 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.63446919736288E-011 7.5456E-008 0.0161498792 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
550 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0022058611 0 0.72525 0.9977941132 0.98035 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.63446919736288E-011 7.5456E-008 0.0149634384 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
551 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8177 0.0117647827 0 0.72525 0.9882352448 0.98035 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.63446919736288E-011 7.5456E-008 0.0368889982 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
552 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0272170973 0 0.72525 0.9727828979 0.98035 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 4.63446919736288E-011 7.5456E-008 0.030021444 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
553 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0282459235 0 0.84542 0.9717540741 0.69256 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 7.5456E-008 0.0862560647 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
554 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0056792825 0 0.84542 0.994320755 0.69256 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 7.5456E-008 0.0310653723 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
555 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0048111892 0 0.84542 0.9951888275 0.69256 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 7.5456E-008 0.0277551536 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
556 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8179 0.0075334269 0 0.84542 0.9924665833 0.69256 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 0 7.5456E-008 0.0304353393 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
557 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0007529113 0 0.86349 0.9992470551 1.2569 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.77696850696927E-011 7.5456E-008 0.0195168425 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
558 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 9.62584372609854E-005 0 0.86349 0.999903717 1.2569 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.77696850696927E-011 7.5456E-008 0.0212377165 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
559 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 8.76402296125889E-005 0 0.86349 0.9999123383 1.2569 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.77696850696927E-011 7.5456E-008 0.0177224212 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
560 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0011378793 0 0.86349 0.9988620758 1.2569 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 5.77696850696927E-011 7.5456E-008 0.0109428479 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
561 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8179 0.0065254271 0 0.74832 0.9934745789 1.5191 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.6317727879981E-011 7.5456E-008 0.01578104 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
562 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0116893411 0 0.74832 0.9883106232 1.5191 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.6317727879981E-011 7.5456E-008 0.0170972949 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
563 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0009261558 0 0.74832 0.9990738678 1.5191 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.6317727879981E-011 7.5456E-008 0.0205211984 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
564 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8175 0.0009755808 0.0489897537 0.74832 0.9500346375 1.5191 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 8.6317727879981E-011 7.5456E-008 0.0157981516 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
565 2E-011 2E-011 2E-011 0.000005 0.000001 0.000001 0.000001 0.2 0.3 0.5 0.8 0.2 0.75 0.02 8760 0.2 0.2 0.04 2400 1000 2400 1000 2400 2400 1000 600 20000 100000 0.1 61235888425.8179 0.0003689709 0.0489897537 0.7062 0.9506412506 0.59093 1 20 0.2 0.05 5 0.05 0.02 0.00001 1 0.0001 0.0000005 0.0000002 0.00000001 0.0000003 0.1 0.000000454 10 0.00008 5 0.05 0 6.08975751467728E-011 7.5456E-008 0.0265474627 25200 0 10.8 10.8 10.8 0.1 0.3 0.1 10 0.3 10
