#m: month      
#r cell number     
#c1 compartmet1 lower_gas     
#c2 compartmet2 lower_fine_particle     
#c3 compartmet3 lower_coarse_particle     
#e total emission in this cell (mol/h) 
#rgp: ratio of gas to particle  
#rfcp ratio of fine to coarse particle 
#m r c1 c2 c3 e(mol/h) rgp rfcp
3 3344 2 9 10 0.0058262239 1 0
3 3349 2 9 10 0.247061563 1 0
3 3350 2 9 10 0.5120590069 1 0
3 3351 2 9 10 0.9782244622 1 0
3 3352 2 9 10 1.6455593854 1 0
3 3353 2 9 10 0.1092786791 1 0
3 3354 2 9 10 0.0364262425 1 0
3 3357 2 9 10 0.0164204745 1 0
3 3358 2 9 10 0.6591307064 1 0
3 3359 2 9 10 0.8911922226 1 0
3 3360 2 9 10 0.7126059297 1 0
3 3389 2 9 10 0.7829249366 1 0
3 3390 2 9 10 1.172804878 1 0
3 3391 2 9 10 2.5483188632 1 0
3 3392 2 9 10 4.9094690502 1 0
3 3393 2 9 10 0.4854476845 1 0
3 3394 2 9 10 0.1618158769 1 0
3 3446 2 9 10 0.0606324962 1 0
3 3447 2 9 10 0.2277196687 1 0
3 3448 2 9 10 0.5012616793 1 0
3 3449 2 9 10 0.0008506227 1 0
3 3450 2 9 10 0.0002835408 1 0
3 3453 2 9 10 0.0271317464 1 0
3 3454 2 9 10 1.9357425558 1 0
3 3455 2 9 10 1.9787030243 1 0
3 3456 2 9 10 0.1560158495 1 0
3 3485 2 9 10 0.1163521187 1 0
3 3486 2 9 10 1.1280015895 1 0
3 3487 2 9 10 5.0486758577 1 0
3 3488 2 9 10 11.8783767034 1 0
3 3489 2 9 10 0.651378563 1 0
3 3490 2 9 10 0.2171262057 1 0
3 3543 2 9 10 0.0230417112 1 0
3 3544 2 9 10 0.0691251661 1 0
3 3549 2 9 10 0.1496897337 1 0
3 3550 2 9 10 1.1243671992 1 0
3 3551 2 9 10 1.0750361627 1 0
3 3552 2 9 10 0.0016968859 1 0
3 3581 2 9 10 0.3107824008 1 0
3 3582 2 9 10 1.1353761058 1 0
3 3583 2 9 10 5.0349706941 1 0
3 3584 2 9 10 12.009569726 1 0
3 3585 2 9 10 3.3225551415 1 0
3 3586 2 9 10 1.1091202384 1 0
3 3587 2 9 10 0.0016015572 1 0
3 3645 2 9 10 0.0667214083 1 0
3 3646 2 9 10 0.2361406973 1 0
3 3647 2 9 10 0.2141666348 1 0
3 3648 2 9 10 0.0007991672 1 0
3 3677 2 9 10 0.188566112 1 0
3 3678 2 9 10 0.4769736802 1 0
3 3679 2 9 10 1.9110052884 1 0
3 3680 2 9 10 4.490660721 1 0
3 3681 2 9 10 1.9173844878 1 0
3 3682 2 9 10 0.6401285146 1 0
3 3683 2 9 10 0.001000485 1 0
3 3774 2 9 10 0.0151427681 1 0
3 3775 2 9 10 0.0151427681 1 0
4 389 2 9 10 0.0215195399 1 0
4 390 2 9 10 0.1459597497 1 0
4 391 2 9 10 0.1668668001 1 0
4 392 2 9 10 0.0842405509 1 0
4 393 2 9 10 3.2968840565 1 0
4 394 2 9 10 1.1284180582 1 0
4 395 2 9 10 0.0294568823 1 0
4 407 2 9 10 0.0019916799 1 0
4 408 2 9 10 0.0059750413 1 0
4 409 2 9 10 0.0028949476 1 0
4 410 2 9 10 0.00178244 1 0
4 411 2 9 10 0.0008174578 1 0
4 414 2 9 10 0.0066973933 1 0
4 415 2 9 10 0.0074736218 1 0
4 416 2 9 10 0.0023286996 1 0
4 437 2 9 10 0.0107130089 1 0
4 438 2 9 10 0.4031595193 1 0
4 439 2 9 10 0.6214203323 1 0
4 440 2 9 10 0.6654958796 1 0
4 441 2 9 10 0.050762286 1 0
4 442 2 9 10 0.0169207548 1 0
4 447 2 9 10 0.112434562 1 0
4 448 2 9 10 0.3373036861 1 0
4 449 2 9 10 0.2377858025 1 0
4 450 2 9 10 0.0854760386 1 0
4 451 2 9 10 0.0412180921 1 0
4 452 2 9 10 0.1050119253 1 0
4 454 2 9 10 0.0135491065 1 0
4 455 2 9 10 0.0135491065 1 0
4 459 2 9 10 0.0114495057 1 0
4 460 2 9 10 0.0343485117 1 0
4 466 2 9 10 0.0192444342 1 0
4 467 2 9 10 0.0243453229 1 0
4 468 2 9 10 0.0153026554 1 0
4 469 2 9 10 0.058645207 1 0
4 470 2 9 10 0.0195483861 1 0
4 481 2 9 10 0.0345370447 1 0
4 482 2 9 10 0.0115123482 1 0
4 483 2 9 10 0.0107145626 1 0
4 484 2 9 10 0.0321436878 1 0
4 485 2 9 10 0.1615144226 1 0
4 486 2 9 10 0.1129061103 1 0
4 487 2 9 10 0.08838846 1 0
4 488 2 9 10 0.0879613639 1 0
4 489 2 9 10 1.4151772304 1 0
4 490 2 9 10 0.4839847574 1 0
4 491 2 9 10 0.0139370158 1 0
4 492 2 9 10 0.0050340466 1 0
4 493 2 9 10 0.0372877878 1 0
4 494 2 9 10 0.0124292644 1 0
4 497 2 9 10 0.0109642819 1 0
4 498 2 9 10 0.0036547617 1 0
4 499 2 9 10 0.0055527626 1 0
4 500 2 9 10 0.0166582986 1 0
4 502 2 9 10 0.0096828046 1 0
4 503 2 9 10 0.0142899191 1 0
4 504 2 9 10 0.0138213379 1 0
4 505 2 9 10 0.0116134498 1 0
4 506 2 9 10 0.0192519435 1 0
4 507 2 9 10 0.0153807972 1 0
4 510 2 9 10 0.0112734074 1 0
4 511 2 9 10 0.0136802133 1 0
4 512 2 9 10 0.0072204067 1 0
4 514 2 9 10 0.0287608455 1 0
4 515 2 9 10 0.0288996127 1 0
4 516 2 9 10 0.0004163133 1 0
4 522 2 9 10 0.0261103192 1 0
4 523 2 9 10 0.0758393206 1 0
4 524 2 9 10 0.1491868963 1 0
4 531 2 9 10 0.6311550175 1 0
4 532 2 9 10 1.8934645132 1 0
4 533 2 9 10 3.6739020214 1 0
4 534 2 9 10 3.1580899414 1 0
4 535 2 9 10 2.8440795847 1 0
4 536 2 9 10 2.7318731094 1 0
4 537 2 9 10 5.8624761192 1 0
4 538 2 9 10 1.9787553527 1 0
4 539 2 9 10 0.0267359447 1 0
4 540 2 9 10 0.0064170592 1 0
4 541 2 9 10 0.0477736918 1 0
4 542 2 9 10 0.2958463889 1 0
4 543 2 9 10 0.8998096713 1 0
4 544 2 9 10 1.8596641972 1 0
4 545 2 9 10 0.6593270724 1 0
4 546 2 9 10 0.3498755911 1 0
4 547 2 9 10 0.2113707383 1 0
4 548 2 9 10 0.2438131074 1 0
4 549 2 9 10 6.7630949913 1 0
4 550 2 9 10 2.290913179 1 0
4 551 2 9 10 1.188927394 1 0
4 552 2 9 10 3.4571419521 1 0
4 555 2 9 10 0.004764914 1 0
4 556 2 9 10 0.0142947419 1 0
4 558 2 9 10 0.0725434999 1 0
4 559 2 9 10 0.0725434999 1 0
4 561 2 9 10 0.0116927191 1 0
4 562 2 9 10 0.0119064829 1 0
4 563 2 9 10 0.0142518812 1 0
4 564 2 9 10 0.0187289031 1 0
4 565 2 9 10 0.061811232 1 0
4 566 2 9 10 0.0232538729 1 0
4 567 2 9 10 0.0026501314 1 0
4 569 2 9 10 0.0110710479 1 0
4 570 2 9 10 0.0036903498 1 0
4 571 2 9 10 0.0090719821 1 0
4 572 2 9 10 0.0272159518 1 0
4 573 2 9 10 0.0499318518 1 0
4 574 2 9 10 0.0376048596 1 0
4 575 2 9 10 0.0247802575 1 0
4 576 2 9 10 0.0114580455 1 0
4 577 2 9 10 0.0196165316 1 0
4 578 2 9 10 0.0128747618 1 0
4 579 2 9 10 0.0320756879 1 0
4 580 2 9 10 0.0772193316 1 0
4 581 2 9 10 0.108318967 1 0
4 582 2 9 10 0.0566537639 1 0
4 583 2 9 10 0.032242885 1 0
4 584 2 9 10 0.0350862708 1 0
4 585 2 9 10 2.2993223933 1 0
4 586 2 9 10 0.7827889909 1 0
4 587 2 9 10 0.0289652497 1 0
4 588 2 9 10 0.0378507434 1 0
4 589 2 9 10 0.0650920016 1 0
4 590 2 9 10 0.1554435287 1 0
4 591 2 9 10 0.1358744648 1 0
4 592 2 9 10 0.0063848584 1 0
4 593 2 9 10 0.0445766313 1 0
4 594 2 9 10 0.2296704359 1 0
4 595 2 9 10 0.2179088646 1 0
4 596 2 9 10 0.0092916909 1 0
4 598 2 9 10 0.0141522686 1 0
4 599 2 9 10 0.0286756529 1 0
4 600 2 9 10 0.0435701474 1 0
4 601 2 9 10 0.0058057619 1 0
4 602 2 9 10 0.0145153948 1 0
4 603 2 9 10 0.0181087802 1 0
4 604 2 9 10 0.0165859399 1 0
4 606 2 9 10 0.021244239 1 0
4 607 2 9 10 0.022406521 1 0
4 608 2 9 10 0.0034868461 1 0
4 610 2 9 10 0.0509396197 1 0
4 611 2 9 10 0.0518728224 1 0
4 612 2 9 10 0.0027996129 1 0
4 615 2 9 10 0.0006371264 1 0
4 616 2 9 10 0.0019113791 1 0
4 618 2 9 10 0.7505196828 1 0
4 619 2 9 10 0.8689392016 1 0
4 620 2 9 10 0.3552588261 1 0
4 621 2 9 10 0.1405188996 1 0
4 622 2 9 10 0.0837195874 1 0
4 623 2 9 10 0.036879956 1 0
4 626 2 9 10 1.4247516939 1 0
4 627 2 9 10 3.6310591567 1 0
4 628 2 9 10 6.6189223885 1 0
4 629 2 9 10 7.8784379836 1 0
4 630 2 9 10 13.6060473087 1 0
4 631 2 9 10 14.5815604089 1 0
4 632 2 9 10 10.8049826787 1 0
4 633 2 9 10 4.5287918794 1 0
4 634 2 9 10 1.8312504611 1 0
4 635 2 9 10 0.7110161199 1 0
4 636 2 9 10 1.1680872375 1 0
4 637 2 9 10 0.1908295005 1 0
4 638 2 9 10 0.6799811127 1 0
4 639 2 9 10 1.1847481418 1 0
4 640 2 9 10 1.7051316667 1 0
4 641 2 9 10 0.3914753076 1 0
4 642 2 9 10 0.5385104852 1 0
4 643 2 9 10 2.1365516596 1 0
4 644 2 9 10 5.1856001796 1 0
4 645 2 9 10 17.5360171358 1 0
4 646 2 9 10 7.4235754446 1 0
4 647 2 9 10 2.2265908892 1 0
4 648 2 9 10 1.9450532198 1 0
4 654 2 9 10 0.186935087 1 0
4 655 2 9 10 0.1962474233 1 0
4 656 2 9 10 0.0279369227 1 0
4 657 2 9 10 0.1146170844 1 0
4 658 2 9 10 0.3502293197 1 0
4 659 2 9 10 0.3216726247 1 0
4 660 2 9 10 0.0289468053 1 0
4 661 2 9 10 0.0466233914 1 0
4 662 2 9 10 0.0373195085 1 0
4 663 2 9 10 0.0499855234 1 0
4 664 2 9 10 0.0846214686 1 0
4 665 2 9 10 0.1049424419 1 0
4 666 2 9 10 0.0644615263 1 0
4 667 2 9 10 0.0367514226 1 0
4 668 2 9 10 0.0218120282 1 0
4 669 2 9 10 0.0278510665 1 0
4 670 2 9 10 0.0225316073 1 0
4 671 2 9 10 0.0300929788 1 0
4 672 2 9 10 0.0505351542 1 0
4 673 2 9 10 0.0002576874 1 0
4 674 2 9 10 0.0047188543 1 0
4 675 2 9 10 0.0190843742 1 0
4 676 2 9 10 0.0433542365 1 0
4 677 2 9 10 0.059029901 1 0
4 678 2 9 10 0.0560126611 1 0
4 679 2 9 10 0.2679139653 1 0
4 680 2 9 10 0.6947339216 1 0
4 681 2 9 10 5.0541449759 1 0
4 682 2 9 10 1.6975931524 1 0
4 683 2 9 10 0.108804919 1 0
4 684 2 9 10 0.2877810309 1 0
4 685 2 9 10 0.1871144598 1 0
4 686 2 9 10 0.1810224188 1 0
4 687 2 9 10 0.2100502844 1 0
4 688 2 9 10 0.2741983803 1 0
4 689 2 9 10 0.9905696291 1 0
4 690 2 9 10 0.5260499802 1 0
4 691 2 9 10 0.2032764109 1 0
4 692 2 9 10 0.0222488455 1 0
4 693 2 9 10 0.0502221607 1 0
4 694 2 9 10 0.0237030387 1 0
4 695 2 9 10 0.0323063209 1 0
4 696 2 9 10 0.0760319644 1 0
4 698 2 9 10 0.0030643823 1 0
4 699 2 9 10 0.0109814208 1 0
4 700 2 9 10 0.0237511052 1 0
4 701 2 9 10 0.0072653227 1 0
4 702 2 9 10 0.0288453908 1 0
4 703 2 9 10 0.0264236202 1 0
4 706 2 9 10 0.0255176768 1 0
4 707 2 9 10 0.0269598236 1 0
4 708 2 9 10 0.0043264151 1 0
4 711 2 9 10 0.0004658803 1 0
4 712 2 9 10 0.0013976408 1 0
4 714 2 9 10 0.5381465067 1 0
4 715 2 9 10 0.6044551686 1 0
4 716 2 9 10 0.1989251226 1 0
4 717 2 9 10 0.102750371 1 0
4 718 2 9 10 0.0758666177 1 0
4 719 2 9 10 0.1629158504 1 0
4 720 2 9 10 0.3638982851 1 0
4 721 2 9 10 3.9152504651 1 0
4 722 2 9 10 7.7368440338 1 0
4 723 2 9 10 13.5392450883 1 0
4 724 2 9 10 21.3224509312 1 0
4 725 2 9 10 23.1009555286 1 0
4 726 2 9 10 24.3906543122 1 0
4 727 2 9 10 22.6405850297 1 0
4 728 2 9 10 17.8507261024 1 0
4 729 2 9 10 8.5442267938 1 0
4 730 2 9 10 4.2268547982 1 0
4 731 2 9 10 1.9236854644 1 0
4 732 2 9 10 1.634726345 1 0
4 733 2 9 10 1.6934451893 1 0
4 734 2 9 10 1.6518641383 1 0
4 735 2 9 10 2.349356895 1 0
4 736 2 9 10 3.785923999 1 0
4 737 2 9 10 2.9636562606 1 0
4 738 2 9 10 3.1043379714 1 0
4 739 2 9 10 6.5237819572 1 0
4 740 2 9 10 13.2219898366 1 0
4 741 2 9 10 18.6551525823 1 0
4 742 2 9 10 7.4276052644 1 0
4 743 2 9 10 1.223170073 1 0
4 744 2 9 10 0.0418425631 1 0
4 745 2 9 10 0.2927820535 1 0
4 746 2 9 10 0.1995437296 1 0
4 747 2 9 10 0.1938802414 1 0
4 748 2 9 10 0.2757911572 1 0
4 749 2 9 10 0.0005122366 1 0
4 750 2 9 10 0.2525858147 1 0
4 751 2 9 10 0.2660408814 1 0
4 752 2 9 10 0.0408776398 1 0
4 753 2 9 10 0.088223491 1 0
4 754 2 9 10 0.3571587756 1 0
4 755 2 9 10 0.3368916411 1 0
4 756 2 9 10 0.0274222656 1 0
4 757 2 9 10 0.0268055306 1 0
4 758 2 9 10 0.0294657511 1 0
4 759 2 9 10 0.0467352661 1 0
4 760 2 9 10 0.07861407 1 0
4 761 2 9 10 0.3219860551 1 0
4 762 2 9 10 0.1302546734 1 0
4 763 2 9 10 0.025405883 1 0
4 764 2 9 10 0.0074397217 1 0
4 765 2 9 10 0.0015811831 1 0
4 766 2 9 10 0.0016650703 1 0
4 767 2 9 10 0.0118977058 1 0
4 768 2 9 10 0.0322790886 1 0
4 770 2 9 10 0.0057335111 1 0
4 771 2 9 10 0.0075344683 1 0
4 772 2 9 10 0.0054028717 1 0
4 773 2 9 10 0.0423059816 1 0
4 774 2 9 10 0.0348188731 1 0
4 775 2 9 10 0.2583228324 1 0
4 776 2 9 10 0.7128179403 1 0
4 777 2 9 10 3.2152772383 1 0
4 778 2 9 10 1.0726344548 1 0
4 779 2 9 10 0.0896818326 1 0
4 780 2 9 10 0.2664176452 1 0
4 781 2 9 10 0.2559789554 1 0
4 782 2 9 10 0.3099806447 1 0
4 783 2 9 10 1.1769123811 1 0
4 784 2 9 10 2.8567727079 1 0
4 785 2 9 10 5.4709470267 1 0
4 786 2 9 10 3.3160518647 1 0
4 787 2 9 10 1.6037911393 1 0
4 788 2 9 10 0.3341676016 1 0
4 789 2 9 10 0.2012466657 1 0
4 790 2 9 10 0.2256505423 1 0
4 791 2 9 10 0.1960945923 1 0
4 792 2 9 10 0.1125788695 1 0
4 795 2 9 10 0.0060863334 1 0
4 796 2 9 10 0.0182589949 1 0
4 797 2 9 10 0.0454233682 1 0
4 798 2 9 10 0.0328480916 1 0
4 799 2 9 10 0.0210313059 1 0
4 800 2 9 10 0.009972984 1 0
4 801 2 9 10 0.0012239566 1 0
4 802 2 9 10 0.0004079855 1 0
4 803 2 9 10 0.0007741877 1 0
4 804 2 9 10 0.0023225621 1 0
4 814 2 9 10 1.0945260329 1 0
4 815 2 9 10 4.1235560048 1 0
4 816 2 9 10 9.0870926133 1 0
4 817 2 9 10 6.1130802013 1 0
4 818 2 9 10 9.0660426041 1 0
4 819 2 9 10 16.9332057237 1 0
4 820 2 9 10 29.7145641654 1 0
4 821 2 9 10 21.6988102067 1 0
4 822 2 9 10 18.235695274 1 0
4 823 2 9 10 15.2237745035 1 0
4 824 2 9 10 12.6630371059 1 0
4 825 2 9 10 8.8374433881 1 0
4 826 2 9 10 14.2063879612 1 0
4 827 2 9 10 13.4578071234 1 0
4 828 2 9 10 6.5917062694 1 0
4 829 2 9 10 5.8242332911 1 0
4 830 2 9 10 6.0308654036 1 0
4 831 2 9 10 6.6453886481 1 0
4 832 2 9 10 7.6678138139 1 0
4 833 2 9 10 8.6143629214 1 0
4 834 2 9 10 5.8154723442 1 0
4 835 2 9 10 6.5176913728 1 0
4 836 2 9 10 10.7210146128 1 0
4 837 2 9 10 8.6144438415 1 0
4 838 2 9 10 4.1933506497 1 0
4 839 2 9 10 2.0193637444 1 0
4 840 2 9 10 2.0924804281 1 0
4 841 2 9 10 2.3126925478 1 0
4 842 2 9 10 1.3216163591 1 0
4 843 2 9 10 1.0045887626 1 0
4 844 2 9 10 1.3616097582 1 0
4 845 2 9 10 0.1991755972 1 0
4 846 2 9 10 0.2635484351 1 0
4 847 2 9 10 0.2104696123 1 0
4 848 2 9 10 0.0399390262 1 0
4 849 2 9 10 0.347992473 1 0
4 850 2 9 10 0.2325422894 1 0
4 851 2 9 10 0.1201159273 1 0
4 852 2 9 10 0.0107134944 1 0
4 853 2 9 10 0.009982689 1 0
4 854 2 9 10 0.0087204545 1 0
4 855 2 9 10 0.0106837159 1 0
4 856 2 9 10 0.0158724676 1 0
4 857 2 9 10 0.2368629899 1 0
4 858 2 9 10 0.0876453979 1 0
4 859 2 9 10 0.0149949811 1 0
4 860 2 9 10 0.0189116908 1 0
4 861 2 9 10 0.0014995024 1 0
4 862 2 9 10 0.0004998342 1 0
4 865 2 9 10 0.0039173031 1 0
4 866 2 9 10 0.0083454493 1 0
4 867 2 9 10 0.019046795 1 0
4 868 2 9 10 0.0360213724 1 0
4 869 2 9 10 0.0029841139 1 0
4 870 2 9 10 0.0009947052 1 0
4 871 2 9 10 0.0236724724 1 0
4 872 2 9 10 0.0710174012 1 0
4 875 2 9 10 0.0072863242 1 0
4 876 2 9 10 0.0218589672 1 0
4 877 2 9 10 0.1341334963 1 0
4 878 2 9 10 0.3295350891 1 0
4 879 2 9 10 1.7299282755 1 0
4 880 2 9 10 4.3353114371 1 0
4 881 2 9 10 7.6274724585 1 0
4 882 2 9 10 15.4406187297 1 0
4 883 2 9 10 13.9846723464 1 0
4 884 2 9 10 3.2596300717 1 0
4 885 2 9 10 2.8193212782 1 0
4 886 2 9 10 1.7837239423 1 0
4 887 2 9 10 0.915297774 1 0
4 888 2 9 10 0.2140427731 1 0
4 889 2 9 10 0.0100173282 1 0
4 890 2 9 10 0.0197695785 1 0
4 891 2 9 10 0.0605578879 1 0
4 892 2 9 10 0.132382224 1 0
4 893 2 9 10 0.0712617798 1 0
4 894 2 9 10 0.3956235944 1 0
4 895 2 9 10 0.4187646863 1 0
4 896 2 9 10 0.1406848936 1 0
4 897 2 9 10 0.0612156602 1 0
4 898 2 9 10 0.0204052273 1 0
4 903 2 9 10 0.0004789972 1 0
4 904 2 9 10 0.0014369917 1 0
4 909 2 9 10 0.0021829534 1 0
4 910 2 9 10 2.4988901832 1 0
4 911 2 9 10 13.067853275 1 0
4 912 2 9 10 31.7090606308 1 0
4 913 2 9 10 22.2320411425 1 0
4 914 2 9 10 27.129448246 1 0
4 915 2 9 10 30.4906146718 1 0
4 916 2 9 10 32.3155134463 1 0
4 917 2 9 10 14.1732269138 1 0
4 918 2 9 10 10.6834029612 1 0
4 919 2 9 10 7.5521682354 1 0
4 920 2 9 10 4.77951896 1 0
4 921 2 9 10 5.5359797948 1 0
4 922 2 9 10 17.585335225 1 0
4 923 2 9 10 18.8668125289 1 0
4 924 2 9 10 9.3803793384 1 0
4 925 2 9 10 9.2423566613 1 0
4 926 2 9 10 10.3067307947 1 0
4 927 2 9 10 10.1018951079 1 0
4 928 2 9 10 8.6278549955 1 0
4 929 2 9 10 7.7157454725 1 0
4 930 2 9 10 4.0795716276 1 0
4 931 2 9 10 2.3194482953 1 0
4 932 2 9 10 2.4353770941 1 0
4 933 2 9 10 1.3943052454 1 0
4 934 2 9 10 2.6335978345 1 0
4 935 2 9 10 3.3771443646 1 0
4 936 2 9 10 3.6249426778 1 0
4 937 2 9 10 3.0416313858 1 0
4 938 2 9 10 1.5713486622 1 0
4 939 2 9 10 1.4207607157 1 0
4 940 2 9 10 2.5898680857 1 0
4 941 2 9 10 0.6223287951 1 0
4 942 2 9 10 0.4448960987 1 0
4 943 2 9 10 0.3242669224 1 0
4 944 2 9 10 0.26044132 1 0
4 945 2 9 10 0.715534697 1 0
4 946 2 9 10 0.5276183192 1 0
4 947 2 9 10 0.3058728719 1 0
4 948 2 9 10 0.0502984036 1 0
4 949 2 9 10 0.3878415646 1 0
4 950 2 9 10 0.3998414725 1 0
4 951 2 9 10 0.270560915 1 0
4 954 2 9 10 0.1156333866 1 0
4 955 2 9 10 0.1223678791 1 0
4 956 2 9 10 0.0202035259 1 0
4 961 2 9 10 0.0062707395 1 0
4 962 2 9 10 0.0020902476 1 0
4 963 2 9 10 0.0156810539 1 0
4 964 2 9 10 0.0470431562 1 0
4 974 2 9 10 0.0756696582 1 0
4 975 2 9 10 3.5149879385 1 0
4 976 2 9 10 10.3179571067 1 0
4 977 2 9 10 6.4457642142 1 0
4 978 2 9 10 21.3810802239 1 0
4 979 2 9 10 20.9062843728 1 0
4 980 2 9 10 5.0213809764 1 0
4 981 2 9 10 6.4931725897 1 0
4 982 2 9 10 7.3828510674 1 0
4 983 2 9 10 6.1395734343 1 0
4 984 2 9 10 2.7633386114 1 0
4 985 2 9 10 1.2263923105 1 0
4 986 2 9 10 1.696416035 1 0
4 987 2 9 10 1.8288298718 1 0
4 988 2 9 10 1.6236311236 1 0
4 989 2 9 10 10.0181590128 1 0
4 990 2 9 10 6.1278292339 1 0
4 991 2 9 10 3.4322088582 1 0
4 992 2 9 10 1.9313081356 1 0
4 993 2 9 10 0.4426396694 1 0
4 994 2 9 10 0.6904656573 1 0
4 995 2 9 10 0.5429192267 1 0
4 999 2 9 10 0.0011312842 1 0
4 1000 2 9 10 0.0033938527 1 0
4 1001 2 9 10 0.000428654 1 0
4 1002 2 9 10 0.0001428847 1 0
4 1005 2 9 10 0.0034944299 1 0
4 1006 2 9 10 1.8762317737 1 0
4 1007 2 9 10 14.2488332386 1 0
4 1008 2 9 10 37.1212866553 1 0
4 1009 2 9 10 41.6561987898 1 0
4 1010 2 9 10 52.0910368549 1 0
4 1011 2 9 10 49.5087693223 1 0
4 1012 2 9 10 33.90942856 1 0
4 1013 2 9 10 26.6921831263 1 0
4 1014 2 9 10 17.2407235928 1 0
4 1015 2 9 10 10.0692897118 1 0
4 1016 2 9 10 5.1778647597 1 0
4 1017 2 9 10 9.4635058355 1 0
4 1018 2 9 10 11.9740188391 1 0
4 1019 2 9 10 10.5767556952 1 0
4 1020 2 9 10 5.2717196406 1 0
4 1021 2 9 10 6.8760863914 1 0
4 1022 2 9 10 7.8140417867 1 0
4 1023 2 9 10 7.4548861195 1 0
4 1024 2 9 10 5.7986086002 1 0
4 1025 2 9 10 0.8420462234 1 0
4 1026 2 9 10 0.8154364655 1 0
4 1027 2 9 10 0.8023624785 1 0
4 1028 2 9 10 0.8028248018 1 0
4 1029 2 9 10 1.3456409903 1 0
4 1030 2 9 10 1.542706192 1 0
4 1031 2 9 10 1.6857502295 1 0
4 1032 2 9 10 1.774772024 1 0
4 1033 2 9 10 0.8692024616 1 0
4 1034 2 9 10 0.2897342258 1 0
4 1035 2 9 10 0.6708069339 1 0
4 1036 2 9 10 2.0124213413 1 0
4 1037 2 9 10 0.7135667207 1 0
4 1038 2 9 10 0.5065724099 1 0
4 1039 2 9 10 0.4368063029 1 0
4 1040 2 9 10 0.5042679141 1 0
4 1041 2 9 10 1.0079415511 1 0
4 1042 2 9 10 1.2660194114 1 0
4 1043 2 9 10 1.1686369546 1 0
4 1044 2 9 10 0.7157925623 1 0
4 1045 2 9 10 0.9818486027 1 0
4 1046 2 9 10 0.9222434138 1 0
4 1047 2 9 10 0.5949605463 1 0
4 1050 2 9 10 0.1705733712 1 0
4 1051 2 9 10 0.1705733712 1 0
4 1070 2 9 10 0.0475840853 1 0
4 1071 2 9 10 6.9646776911 1 0
4 1072 2 9 10 20.751279269 1 0
4 1073 2 9 10 7.6165752215 1 0
4 1074 2 9 10 6.3545888668 1 0
4 1075 2 9 10 4.5072930335 1 0
4 1076 2 9 10 2.0746888006 1 0
4 1077 2 9 10 5.7643200665 1 0
4 1078 2 9 10 13.13663534 1 0
4 1079 2 9 10 17.6274622168 1 0
4 1080 2 9 10 19.2368222757 1 0
4 1081 2 9 10 21.1144917294 1 0
4 1082 2 9 10 20.3491118838 1 0
4 1083 2 9 10 20.2337845908 1 0
4 1084 2 9 10 20.76852064 1 0
4 1085 2 9 10 44.3518623229 1 0
4 1086 2 9 10 20.2695674486 1 0
4 1087 2 9 10 7.0037189306 1 0
4 1088 2 9 10 4.5543075979 1 0
4 1089 2 9 10 0.7393980275 1 0
4 1090 2 9 10 1.3992559357 1 0
4 1091 2 9 10 1.1527895668 1 0
4 1095 2 9 10 0.00077398 1 0
4 1096 2 9 10 0.0023219401 1 0
4 1097 2 9 10 0.0013166085 1 0
4 1098 2 9 10 0.0004388696 1 0
4 1102 2 9 10 1.3970122917 1 0
4 1103 2 9 10 5.1521203071 1 0
4 1104 2 9 10 11.2653208096 1 0
4 1105 2 9 10 29.2007486533 1 0
4 1106 2 9 10 38.0459010274 1 0
4 1107 2 9 10 37.3019542127 1 0
4 1108 2 9 10 26.9689729451 1 0
4 1109 2 9 10 26.1592488976 1 0
4 1110 2 9 10 16.2057612098 1 0
4 1111 2 9 10 9.4387173188 1 0
4 1112 2 9 10 5.8581334085 1 0
4 1113 2 9 10 8.1630932338 1 0
4 1114 2 9 10 10.702241155 1 0
4 1115 2 9 10 9.7805938524 1 0
4 1116 2 9 10 5.3981567206 1 0
4 1117 2 9 10 2.1297166105 1 0
4 1118 2 9 10 2.1630421953 1 0
4 1119 2 9 10 2.1866541341 1 0
4 1120 2 9 10 2.2005502691 1 0
4 1121 2 9 10 0.053105958 1 0
4 1122 2 9 10 0.9890688314 1 0
4 1123 2 9 10 1.2383296402 1 0
4 1124 2 9 10 0.8008875752 1 0
4 1125 2 9 10 0.3524804083 1 0
4 1126 2 9 10 0.4523162539 1 0
4 1127 2 9 10 0.5837272213 1 0
4 1128 2 9 10 0.7467137419 1 0
4 1129 2 9 10 0.491521977 1 0
4 1130 2 9 10 0.163840659 1 0
4 1131 2 9 10 0.0203459021 1 0
4 1132 2 9 10 0.0610377439 1 0
4 1133 2 9 10 0.2290458408 1 0
4 1134 2 9 10 0.0980506408 1 0
4 1135 2 9 10 0.1962312393 1 0
4 1136 2 9 10 0.5235872586 1 0
4 1137 2 9 10 1.6278438228 1 0
4 1138 2 9 10 2.4347442991 1 0
4 1139 2 9 10 2.5612811805 1 0
4 1140 2 9 10 2.0074539275 1 0
4 1141 2 9 10 0.8427378203 1 0
4 1142 2 9 10 4.0973195582 1 0
4 1143 2 9 10 3.8430433231 1 0
4 1144 2 9 10 0.0799118123 1 0
4 1158 2 9 10 5.2181133268029E-005 1 0
4 1159 2 9 10 5.2181133268029E-005 1 0
4 1167 2 9 10 3.4747663448 1 0
4 1168 2 9 10 10.4243022711 1 0
4 1169 2 9 10 3.0711073328 1 0
4 1170 2 9 10 4.4148186491 1 0
